code,product_name,nutrition_grades,brands,categories,energy-kcal_100g,sugars_100g,salt_100g,fat_100g
0702811594777,Noodles,a,Bare naked foods,"Plant-based foods and beverages, Plant-based foods, Pastas, Noodles",8.0,0.1,0.01,0.1
0030000169018,Lightly salted rice cakes,unknown,Quaker,"Plant-based foods and beverages,Plant-based foods,Snacks,Cereals and potatoes,Cereals and their products,Puffed cereal cakes,Puffed rice cakes",389.0,,0.417,0.0
8437005669765,Pollo relleno asado al horno,d,La Carloteña,"Productos a base de carne, Carnes, Pollo y sus productos, Aves, Pollo, Aves cocidas, Pollo Preparado",166.0,1.3,1.5,9.5
8711299020434,Noix de cajou salées,c,snacks of the world,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Snacks,Snacks salés,Fruits à coques et dérivés,Fruits à coques,Fruits à coque salés,Noix de cajou,Noix de cajou salées,Noix de Cajou grillées",617.0,6.0,0.68,49.4
5057967342105,Mini Plain Tortilla Wraps,c,Tesco,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Meals, Breads, Flatbreads, White breads, Wheat breads, Wheat flatbreads",284.0,2.26,0.968,5.16
5054781714705,Smart Price Lightly Salted Tortilla Chips,d,Asda,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips",493.0,2.9,1.18,23.0
5000171055002,Tuna Chunks,a,John West,"Seafood, Canned foods, Fishes, Fatty fishes, Canned fishes, Tunas, Canned tunas, Tuna chunks",113.0,0.0,1.0,0.5
8717163801857,Lipton Saveurs du Soir Infusion Grand Sud Menthe et Réglisse 20 Sachets Pyramid®,b,"Infusion, Lipton","Aliments et boissons à base de végétaux, Boissons, Boissons chaudes, Boissons à base de végétaux, Thés, Infusions, Infusions en sachets",4.0,0.5,0.0,0.0
6111094000211,Spaghetti,a,DARI,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Cereals and their products, Pastas, Dry pastas, Spaghetti, en:durum-wheat-spaghetti",355.0,3.0,0.0,1.5
8411414012510,Cookilate,d,florbu,"Snacks, Sweet snacks, Biscuits and cakes, en:biscuits",471.0,28.0,0.5,20.0
3564706580633,SKYR nature,a,"Délisse, Marque Repère","Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Fromages, Desserts lactés, Desserts lactés fermentés, Skyrs, Fromages à la crème",60.0,3.2,0.1,0.5
3023290035924,Petit pot de crème Saveur vanille,d,"Nestlé, La Laitière","Produits laitiers, Desserts, Desserts lactés, Crèmes aux œufs, Crèmes vanille aux œufs",182.0,15.3,0.11,10.6
4056489110118,,c,"1001 Delights (Lidl), Envia, Lidl, Milbona, Milbona (Lidl)","Produits laitiers, Produits fermentés, Produits laitiers fermentés, Desserts, Desserts lactés, Desserts lactés fermentés, Spécialités laitières, Spécialités laitières aromatisées",101.0,10.2,0.128,4.32
5052910049766,Potato Gnocchi,b,Tesco,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Gnocchi, Potato gnocchi",124.0,0.05,0.00108,0.1
5060678710057,This isn't bacon rashers,d,This,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Meat alternatives, Meat analogues, Textured vegetable protein, Bacon substitutes",164.0,1.1,2.7,1.2
8711299020410,KINGSIZE PEANUTS Salted,c,Snacks of The World,"Żywność i napoje na bazie roślin, Żywność na bazie roślin, Strączkowe i produkty strączkowe, Przekąski, Strączkowe, Orzechy i ich produkty, Orzechy, Orzeszki ziemne",618.0,5.3,0.8,50.9
6111249980795,Manyana,unknown,Alimani,en:biscuits,466.7,,,15.1
4056489108122,"Mléko 1,5% 1l",b,"Lidl, Pilos","Dairies, Milks (liquid and powder), Milks, Semi-skimmed milks",47.0,4.9,0.1,1.5
8710604794862,Vegan Mayo,e,Hellmann's,"Condiments, Sauces, Vegetarian sauces, Mayonnaises, Vegan sauces, Egg-free mayonnaises, Groceries",654.0,2.7,1.5,72.0
8007270127934,Il classico Huile d'olive vierge extra,b,Costa d'Oro,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Matières grasses,Matières grasses végétales,Produits de l'olivier,Huiles,Huiles d'olive,Huiles d'olive vierges extra,Huiles d'olive vierges",819.0,0.0,0.0,91.0
5060146372732,Moma oat original imp,c,Moma,"Plant-based foods and beverages, Beverages, Plant-based foods, Cereals and potatoes, Dairy substitutes, Cereals and their products, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Cereal-based drinks, Oat-based drinks, Plant based milk",47.0,3.5,0.1075,1.2
3329770073296,Skyr sur lit de citron,b,Yoplait,"Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Surgelés, Desserts lactés fermentés, Desserts lactés fermentés aux fruits, Skyrs, Skyrs aux fruits",84.0,11.7,0.125,0.5
4056489249627,Jus de clémentine,e,"Lidl, Solevita","Aliments et boissons à base de végétaux, Boissons, Boissons à base de végétaux, Boissons aux fruits, Jus et nectars, Jus de fruits, Jus de clémentine",47.0,10.4,0.01,0.1
3256540003378,Beignet chocolat noisette x 6,d,Brioche Pasquier,"Snacks, Snacks sucrés, Biscuits et gâteaux, Gâteaux, Donuts, Beignets fourrés au chocolat, Beignets sucrés",360.0,22.0,0.88,16.0
0652655001156,Dark Chocolate Gingers,e,Border,"Snacks, Sweet snacks, Cocoa and its products, Biscuits and cakes, Chocolates, Dark chocolates, Dark chocolates with ginger, en:chocolate-biscuits",463.0,39.0,0.7,23.0
5039303003789,Caesar Dressing,d,Pizza Express,"Condiments, Sauces, Salad dressings, Caesar sauces, Groceries",352.0,6.5,2.1625,34.0
8719200083899,Plant butter salted,e,Flora,"Spreads, Spreadable fats, en:margarines",713.0,0.5,4.25,79.0
8410014477453,Nocilla,e,Nocilla,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads",546.0,56.0,0.1,32.0
8437011503626,6 PLAIN FLOUR WRAPS,d,delibreads,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains plats, Pains blancs, Pains de blé, Tortillas de blé",306.0,1.6,1.8,5.6
00359566,Red Lentil Penne,unknown,By sainsbury's,"Plant-based foods and beverages, Plant-based foods, Pastas, Lentil pasta, Penne, Dry lentil pasta",335.0,1.26,,1.68
3073781126877,Kiri creme 24p 432g od perec,d,Kiri,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, en:Cheeses (perishable)",303.0,2.0,1.3,29.0
01728637,Wholegrain seeded bread flour,a,Sainsbury's Taste the Difference,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Flours, Breads, Bread flours",383.0,3.6,0.0,7.8
8410679234026,Trapa 74%,e,Trapa,en:dark-chocolates,535.0,27.0,0.06,40.0
8002210500105,Extra Virgin Olive Oil,b,Filippo Berio,"Plant-based foods and beverages, Plant-based foods, Fats, Vegetable fats, Olive tree products, Vegetable oils, Olive oils, Extra-virgin olive oils, Virgin olive oils",822.0,0.0,0.0,91.3
5021185700658,Premium lime & chilli chutney,e,Geeta’s,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Spreads, Fruits based foods, Pickles, Plant-based spreads, Plant-based pickles, Fruit chutneys, Mango chutneys",253.0,50.0,4.6,1.3
5054268868662,Sourdough breadmix,b,Tesco,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Breads, Sourdough bread mix",248.0,0.98,0.78,3.3
5012427212503,"Soup, Root Vegetable & Turmeric",b,Baxters,"Plant-based foods and beverages, Plant-based foods, Canned foods, Fruits and vegetables based foods, Meals, Soups, Vegetable soups, Canned meals, Canned soups, Canned vegetable soups",36.0,2.6,0.36,1.5
5000169055472,Basil Pesto,e,Waitrose,"Condiments, Sauces, Pestos, Green pestos, Groceries",453.0,0.5,1.1,46.9
00384322,Classic houmous,a,By sainsbury's,"Plant-based foods and beverages, Plant-based foods, Condiments, Spreads, Plant-based spreads, Salted spreads, Sauces, Dips, Hummus, Classic hummus",226.0,0.6,0.66,15.8
3046920040235,Lindor noir 70%,e,"Lindt, Lindt & Sprüngli","Snacks,Snacks sucrés,Cacao et dérivés,Confiseries,Confiseries chocolatées,Chocolats,Chocolats noirs",624.0,27.0,0.05,50.0
3168930166108,Sour Cream,c,Doritos,Dips,201.0,2.4,0.63,18.0
8414472103909,Mix cereales 0% azúcares añadidos,a,Esgir,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals",374.0,1.79,0.336,3.57
3329770076464,Câlin extra,b,Yoplait,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Desserts lactés fermentés nature,Spécialités laitières,Spécialités laitières nature non sucrées",82.0,6.6,0.13,3.2
00855422,إندومي,unknown,indomie,,,,,
9350271002014,Kombucha,c,Remedy,"Beverages, Fermented foods, Fermented drinks, Tea-based beverages, Kombuchas",11.0,0.0,0.025,0.1
5020580021085,Kimchi,c,Sun Hee,"Plant-based foods and beverages, Plant-based foods, Fermented foods, Fruits and vegetables based foods, Vegetables based foods, Fermented vegetables, Kimchi, Femented vegetables",36.0,0.32,1.83,0.4
4088600365060,Coconut milk,e,,"Plant-based foods and beverages, Beverages, Plant-based foods, Dairy substitutes, Milk substitutes, Plant-based beverages, Plant-based milk alternatives, Plant-based creams, Plant-based creams for cooking, Coconut milks and creams",216.0,2.3,0.05,22.0
5941238014047,Almette cu verdeata,d,Almette,en:cream-cheeses,248.0,3.3,1.0825,23.0
5059697385087,Crinkle Cut Sea Salt & Chardonnay Vinegar Hand Cooked Crisps,c,Tesco,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps",516.0,4.4,0.9,30.4
6111032008798,Danone lait saveur,unknown,Danone,en:milks,66.0,5.0,,1.5
8480000228499,Cacao soluble 0% azúcares,unknown,Hacendado,"Cocoa and its products, Cocoa and chocolate powders, Cocoa powders, Bebidas, Bebidas instantáneas, Cacao y sus productos, Cacaos en polvo, Cacaos y chocolates en polvo, en:instant-beverages",343.0,3.9,0.1,7.2
7622201118570,Trident Spearmint flavor,unknown,Trident,gum,,,,
3329770082359,Skyr,b,Yoplait,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Desserts lactés fermentés aux fruits,Yaourts,Yaourts aux fruits,Skyrs",83.0,11.1,0.12,0.5
8714599312605,,unknown,,en:coffees,,,,
5000225016980,Old Bay Seasoning,not-applicable,,"Plant-based foods and beverages, Plant-based foods, Condiments, Spices, Spice Mix, en:aromatic-plants",284.0,23.5,25.0,10.1
6111262384846,Tobigo cookies,e,,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",505.9,34.6,0.0,22.5
6111029000132,النمر,unknown,,,,,,
0769503567013,Pâte alimentaire,unknown,,en:pastas,359.0,1.4,,2.5
5060367181540,Sweet & Salty Peanut Butter,c,Pip & Nut,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Spreads, Plant-based spreads, Oilseed purees, Legume butters, Peanut butters, en:nut-butters",596.0,10.2,0.91,47.1
5000168037011,Fruit Slices - Forest Fruits,c,Go Ahead,"Snacks, Sweet snacks, Confectioneries, Bars, Biscuits and cakes, Biscuits, Fruit biscuits",371.0,25.4,0.44,7.1
8000070063334,arome intense et gout unique,b,"CARTE NOIR, Carte Noire","Aliments et boissons à base de végétaux,Aliments d'origine végétale,Cafés,Café Arabica",,,,
3276558440996,Banane,a,"Carrefour, Simpl","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Fruits et produits dérivés, Fruits, Fruits tropicaux, Bananes",,,,
3023290069448,Skyr & Céréales,a,Siggi's,"Produits laitiers, Prote, Surgelés",93.0,8.5,0.1,2.3
4056489733645,Neo,e,Sondey,"Snacks,Snacks sucrés,Biscuits et gâteaux,Biscuits sucrés & biscuits apéritifs,Biscuits,Biscuits au chocolat,Biscuits fourrés,Biscuits cacaotés fourrés goût vanille",484.0,37.1,0.8,22.0
4088600560601,Chocolate Spread,e,Aldi Everyday Essentials,"Breakfasts, Spreads, Spreadable fats, Sweet spreads, fr:Pâtes à tartiner, Hazelnut spreads, Chocolate spreads, Cocoa and hazelnuts spreads",568.0,41.0,0.1,36.3
5941000030664,Doritos - Tortilla Chips Nacho (Cu gust de brânză),d,Doritos,en:corn-chips,469.2,2.6,1.1,22.0
5010034014206,Bens Original Wholegrainn Spicy Mexican Style Rice,b,bens original,"Plant-based foods and beverages, Plant-based foods, Cereals and potatoes, Seeds, Cereals and their products, Cereal grains, Rices",158.0,1.1,0.5,3.6
0854102006732,"Mielle, Scalp & Hair Strengthening Oil, Rosemary Mint",unknown,Mielle,Hair oil,,,,
8719200256439,8719200256439,unknown,"Flora Food Group, Natacha","es:aceites-y-grasas, es:alimentos-de-origen-vegetal, es:alimentos-y-bebidas-de-origen-vegetal, es:grasas-para-untar, es:grasas-vegetales, es:margarinas, es:untables, es:untables-vegetales",,,,
6932511224511,,unknown,,shampooing,,,,
06175054,Savoiardi,d,Schär,"Snacks, Snacks sucrés, Biscuits et gâteaux, Biscuits",446.0,5.2,1.6,12.0
6111184009636,,unknown,,,,,,
0112462000839,,unknown,,,,,,
3175460001625,Boursin portions garlic & herbs,d,"Bel, Boursin","Produits laitiers,Produits fermentés,Produits laitiers fermentés,Fromages,Produits à tartiner,Produits à tartiner salés,Fromages de vache,Frais,Fromages de France,Fromages pasteurisés,Fromages à tartiner,Fromages à la crème,Fromages industriels,en:Uncured-soft-cheese-spreadable-around-30-40-fat-flavoured,Fromages Ail et fines herbes",396.0,2.5,1.23,39.0
8710438116809,Kid Smile,b,McCain,"Chips and fries, Frozen foods, Frozen fried potatoes, en:frozen-fries",158.0,0.8,0.4,6.5
40144399,Knoppers,e,Storck,"Snacks, Sweet snacks, en:waffles",546.0,34.2,0.56,32.8
8480000202871,Natural Cabra,b,Hacendado,"Laticínios,Alimentos Fermentados,Produtos lácteos fermentados,Sobremesas,Sobremesas de laticínios,en:Fermented dairy desserts,Iogurtes,en:Plain fermented dairy desserts,Iogurtes naturales",73.0,3.0,0.09,4.9
0024463061163,Sriracha Hot Chili Sauce,e,Tuong Ot Sriracha,Sriracha sauces,,,,
0602652171864,Healthy Grains Granola Oats & Honey With Toasted Coconut,c,Kind,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Mueslis",367.0,16.7,0.125,8.33
0689544083016,Fage Total 0%,a,Fage,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts, Greek-style yogurts",52.9,2.94,0.0956,0.0
20018443,Cream Of Tomato Soup,c,Newgate,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Vegetables based foods, Meals, Soups, Tomatoes and their products, Cream soups, Vegetable soups, Cream of vegetable soups, Cream of tomato soups, en:tomato-soups",66.0,4.7,0.45,3.6
20180379,Betteraves rouges à l'échalote,a,Saladinettes,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Légumes et dérivés, Plats préparés, Légumes, Salades composées, Légumes préparés, Légumes cuits, Réfrigérés, Plats préparés réfrigérés, Betteraves, Salades de betteraves, Betteraves rouges cuites, en:Salads",66.0,5.3,0.88,3.9
26006314,Boisson à l'amande,c,Simplement Bon Et Bio,"Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Substituts de produits laitiers, Surgelés, Substituts du lait, Fruits à coques et dérivés, Boissons à base de végétaux, Boissons végétales, Boissons végétales de fruits à coque, Laits d'amande, Boissons avec sucre ajouté",54.0,4.1,0.05,3.4
3033491139444,Activia bifidus nature 125 g x 12,b,"Activia, Activia yoghurt nature, Danone","Produits laitiers, Produits fermentés, Desserts, Produits laitiers fermentés, Desserts lactés, Desserts lactés fermentés, Desserts lactés fermentés nature, Yaourts au Bifidus, Yaourts au bifidus nature",62.0,4.4,0.12,3.4
3250390145615,Biscottes aux 6 céréales x36,c,"Chabrior, Intermarché","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Biscottes, Biscottes multicéréales, Biscottes nature",387.0,6.0,1.8,4.9
3250391294916,Emmental Français Râpé,c,Paturages,"Produits laitiers, Produits fermentés, Produits laitiers fermentés, Fromages, Fromages de vache, en:cooked-pressed-cheeses, Emmentals, Fromages de France, Emmentals français, Fromages râpés, Emmentals râpés",364.0,0.5,0.73,28.0
3250392265052,Pain aux céréales et aux graines les créations 500g,c,"Chabrior, Les creations","Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Pains, Pains de mie, Pains de mie aux céréales",286.0,5.833,1.02,5.333
3256220268363,Chocolat noir dégustation 72% de cacao Tablette de 100g,e,U,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs",575.0,29.0,0.02,43.0
3256220363310,Chips paysanne nature,d,U,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Snacks, Céréales et pommes de terre, Snacks salés, Amuse-gueules, Chips et frites, Chips, Chips de pommes de terre, Chips paysannes, Chips de pommes de terre à l'huile de tournesol, Surgelés",530.0,0.5,1.1,32.0
3256220610452,Chocolat noir à pâtisser Tablette de 200g,e,U,"Snacks, Snacks sucrés, Cacao et dérivés, Chocolats, Chocolats noirs",521.0,48.0,0.02,30.0
3256224060895,Tartine croustillante seigle paquet de 250g,b,U,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Céréales et pommes de terre,Pains,Pains croustillants,Pains de seigle,Pains croustillants complets",343.0,1.8,1.3,2.4
